SKU,Name,Collection,Category,Gender,Color,Url
1121210700,,GIRLS          ,Bottoms,GIRLS          ,Dark Melange,https://wtdm.s3-ap-southeast-1.amazonaws.com/03_Prod/Fox/SS20_FTP/1121210700-2.JPG
1121211000,,GIRLS          ,Bottoms,GIRLS          ,Navy,https://wtdm.s3-ap-southeast-1.amazonaws.com/03_Prod/Fox/SS20_FTP/1121211000-1.JPG
3100130200,,BOYS           ,Bottoms,BOYS           ,Black,https://wtdm.s3-ap-southeast-1.amazonaws.com/03_Prod/Fox/SS20_FTP/3100130200-1.JPG
3107040200,,BABY-GIRL      ,Bottoms,BABY-GIRL      ,Black,https://wtdm.s3-ap-southeast-1.amazonaws.com/03_Prod/Fox/SS20_FTP/310704-3.JPG
3107042500,,BABY-GIRL      ,Bottoms,BABY-GIRL      ,Fuchsia,https://wtdm.s3-ap-southeast-1.amazonaws.com/03_Prod/Fox/SS20_FTP/310704-6.JPG
3107042499,,BABY-GIRL      ,Bottoms,BABY-GIRL      ,Stone Melange,https://wtdm.s3-ap-southeast-1.amazonaws.com/03_Prod/Fox/SS20_FTP/310704-1.JPG
3107040700,,BABY-GIRL      ,Bottoms,BABY-GIRL      ,Dark Melange,https://wtdm.s3-ap-southeast-1.amazonaws.com/03_Prod/Fox/SS20_FTP/310704-4.JPG
3107040600,,BABY-GIRL      ,Bottoms,BABY-GIRL      ,Black Melange,https://wtdm.s3-ap-southeast-1.amazonaws.com/03_Prod/Fox/SS20_FTP/310704-5.JPG
3121930200,,BOYS           ,Bottoms,BOYS           ,Black,https://wtdm.s3-ap-southeast-1.amazonaws.com/03_Prod/Fox/SS20_FTP/3121930200-3.JPG
3121931000,,BOYS           ,Bottoms,BOYS           ,Navy,https://wtdm.s3-ap-southeast-1.amazonaws.com/03_Prod/Fox/SS20_FTP/3121931000-2.JPG
3121930700,,BOYS           ,Bottoms,BOYS           ,Dark Melange,https://wtdm.s3-ap-southeast-1.amazonaws.com/03_Prod/Fox/SS20_FTP/3121930700-1.JPG
3121950500,,BOYS           ,Bottoms,BOYS           ,Grey Melange,https://wtdm.s3-ap-southeast-1.amazonaws.com/03_Prod/Fox/SS20_FTP/3121950500-1.JPG
3121965800,,BOYS           ,Bottoms,BOYS           ,Grey,https://wtdm.s3-ap-southeast-1.amazonaws.com/03_Prod/Fox/SS20_FTP/3121965800-1.JPG
3121980200,,BOYS           ,Bottoms,BOYS           ,Black,https://wtdm.s3-ap-southeast-1.amazonaws.com/03_Prod/Fox/SS20_FTP/3121980200-1.JPG
3121985800,,BOYS           ,Bottoms,BOYS           ,Grey,https://wtdm.s3-ap-southeast-1.amazonaws.com/03_Prod/Fox/SS20_FTP/3121985800-1.JPG
3121991197,,BOYS           ,Bottoms,BOYS           ,Black Jeans,https://wtdm.s3-ap-southeast-1.amazonaws.com/03_Prod/Fox/SS20_FTP/3121991197-1.JPG
3121991199,,BOYS           ,Bottoms,BOYS           ,Light Jeans,https://wtdm.s3-ap-southeast-1.amazonaws.com/03_Prod/Fox/SS20_FTP/3121991199-1.JPG
3126710358,,BABY-BOYS      ,Bottoms,BABY-BOYS      ,Grey Grit,https://wtdm.s3-ap-southeast-1.amazonaws.com/03_Prod/Fox/SS20_FTP/3126710358-2.JPG
3126851158,,BABY-BOYS      ,Bottoms,BABY-BOYS      ,Jeans Grey,https://wtdm.s3-ap-southeast-1.amazonaws.com/03_Prod/Fox/SS20_FTP/3126851158-1.JPG
3126851199,,BABY-BOYS      ,Bottoms,BABY-BOYS      ,Light Jeans,https://wtdm.s3-ap-southeast-1.amazonaws.com/03_Prod/Fox/SS20_FTP/3126851199-2.JPG
3126890200,,BABY-BOYS      ,Bottoms,BABY-BOYS      ,Black,https://wtdm.s3-ap-southeast-1.amazonaws.com/03_Prod/Fox/SS20_FTP/3126890200-1.JPG
3126951114,,BABY-BOYS      ,Bottoms,BABY-BOYS      ,Jeans,https://wtdm.s3-ap-southeast-1.amazonaws.com/03_Prod/Fox/SS20_FTP/3126951114-1.JPG
3126951158,,BABY-BOYS      ,Bottoms,BABY-BOYS      ,Jeans Grey,https://wtdm.s3-ap-southeast-1.amazonaws.com/03_Prod/Fox/SS20_FTP/3126951158-1.JPG
3126960700,,BABY-BOYS      ,Bottoms,BABY-BOYS      ,Dark Melange,https://wtdm.s3-ap-southeast-1.amazonaws.com/03_Prod/Fox/SS20_FTP/3126960700-1.JPG
3126960900,,BABY-BOYS      ,Bottoms,BABY-BOYS      ,Royal Blue,https://wtdm.s3-ap-southeast-1.amazonaws.com/03_Prod/Fox/SS20_FTP/3126960900-3.JPG
3126981197,,BABY-GIRL      ,Dresses,BABY-GIRL      ,Black Jeans,https://wtdm.s3-ap-southeast-1.amazonaws.com/03_Prod/Fox/SS20_FTP/3126981197-1.JPG
3127061114,,BABY-BOYS      ,Bottoms,BABY-BOYS      ,Jeans,https://wtdm.s3-ap-southeast-1.amazonaws.com/03_Prod/Fox/SS20_FTP/3127061114-2.JPG
3127061197,,BABY-BOYS      ,Bottoms,BABY-BOYS      ,Black Jeans,https://wtdm.s3-ap-southeast-1.amazonaws.com/03_Prod/Fox/SS20_FTP/3127061197-1.JPG
3151241085,,BOYS           ,Bottoms,BOYS           ,Dark Navy,https://wtdm.s3-ap-southeast-1.amazonaws.com/03_Prod/Fox/SS20_FTP/315124-3.JPG
3151245700,,BOYS           ,Bottoms,BOYS           ,Dark Grey,https://wtdm.s3-ap-southeast-1.amazonaws.com/03_Prod/Fox/SS20_FTP/315124-4.JPG
3151246361,,BOYS           ,Bottoms,BOYS           ,Camel,https://wtdm.s3-ap-southeast-1.amazonaws.com/03_Prod/Fox/SS20_FTP/315124-7.JPG
3151248400,,BOYS           ,Bottoms,BOYS           ,Army Green,https://wtdm.s3-ap-southeast-1.amazonaws.com/03_Prod/Fox/SS20_FTP/315124-5.JPG
3151261085,,BOYS           ,Bottoms,BOYS           ,Dark Navy,https://wtdm.s3-ap-southeast-1.amazonaws.com/03_Prod/Fox/SS20_FTP/3151261085-1.JPG
3151266361,,BOYS           ,Bottoms,BOYS           ,Camel,https://wtdm.s3-ap-southeast-1.amazonaws.com/03_Prod/Fox/SS20_FTP/3151266361-2.JPG
3151301723,,BOYS           ,Bottoms,BOYS           ,Olive & Khaki,https://wtdm.s3-ap-southeast-1.amazonaws.com/03_Prod/Fox/SS20_FTP/3151301723-1.JPG
3151306361,,BOYS           ,Bottoms,BOYS           ,Camel,https://wtdm.s3-ap-southeast-1.amazonaws.com/03_Prod/Fox/SS20_FTP/3151306361-1.JPG
3160600200,,BOYS           ,Bottoms,BOYS           ,Black,https://wtdm.s3-ap-southeast-1.amazonaws.com/03_Prod/Fox/SS20_FTP/3160600200-2.JPG
3160710200,,BOYS           ,Bottoms,BOYS           ,Black,https://wtdm.s3-ap-southeast-1.amazonaws.com/03_Prod/Fox/SS20_FTP/3160710200-1.JPG
3160840800,,BOYS           ,Bottoms,BOYS           ,Sky Blue,https://wtdm.s3-ap-southeast-1.amazonaws.com/03_Prod/Fox/SS20_FTP/3160840800-1.JPG
3160931702,,BOYS           ,Bottoms,BOYS           ,Dark Olive,https://wtdm.s3-ap-southeast-1.amazonaws.com/03_Prod/Fox/SS20_FTP/3160931702-2.JPG
3160935800,,BOYS           ,Bottoms,BOYS           ,Grey,https://wtdm.s3-ap-southeast-1.amazonaws.com/03_Prod/Fox/SS20_FTP/3160935800-1.JPG
3160940227,,BOYS           ,Bottoms,BOYS           ,Black/Como,https://wtdm.s3-ap-southeast-1.amazonaws.com/03_Prod/Fox/SS20_FTP/316094-4.JPG
3177042599,,BABY-GIRL      ,Dresses,BABY-GIRL      ,Light Fuchsia,https://wtdm.s3-ap-southeast-1.amazonaws.com/03_Prod/Fox/SS20_FTP/3177042599-1.JPG
3177046800,,BABY-GIRL      ,Dresses,BABY-GIRL      ,Yellow,https://wtdm.s3-ap-southeast-1.amazonaws.com/03_Prod/Fox/SS20_FTP/3177046800-2.JPG
3177052599,,BABY-GIRL      ,Dresses,BABY-GIRL      ,Light Fuchsia,https://wtdm.s3-ap-southeast-1.amazonaws.com/03_Prod/Fox/SS20_FTP/3177052599-2.JPG
3191301110,,BOYS           ,Bottoms,BOYS           ,Jeans & Navy,https://wtdm.s3-ap-southeast-1.amazonaws.com/03_Prod/Fox/SS20_FTP/3191301110-1.JPG
3191311199,,BOYS           ,Bottoms,BOYS           ,Light Jeans,https://wtdm.s3-ap-southeast-1.amazonaws.com/03_Prod/Fox/SS20_FTP/3191311199-1.JPG
3197791199,,BABY-GIRL      ,Bottoms,BABY-GIRL      ,Light Jeans,https://wtdm.s3-ap-southeast-1.amazonaws.com/03_Prod/Fox/SS20_FTP/3197791199-1.JPG
3197819400,,BABY-GIRL      ,Tops,BABY-GIRL      ,Off White,https://wtdm.s3-ap-southeast-1.amazonaws.com/03_Prod/Fox/SS20_FTP/3197819400-3.JPG
3205119400,,BABY-GIRL      ,Tops,BABY-GIRL      ,Off White,https://wtdm.s3-ap-southeast-1.amazonaws.com/03_Prod/Fox/SS20_FTP/3205119400-1.JPG
3205123800,,BABY-GIRL      ,Tops,BABY-GIRL      ,Pastel Pink,https://wtdm.s3-ap-southeast-1.amazonaws.com/03_Prod/Fox/SS20_FTP/3205123800-1.JPG
3205130500,,BABY-GIRL      ,Tops,BABY-GIRL      ,Grey Melange,https://wtdm.s3-ap-southeast-1.amazonaws.com/03_Prod/Fox/SS20_FTP/3205130500-1.JPG
3205141800,,BABY-BOYS      ,Tops,BABY-BOYS      ,Light Green,https://wtdm.s3-ap-southeast-1.amazonaws.com/03_Prod/Fox/SS20_FTP/3205141800-1.JPG
3205160100,,BABY-BOYS      ,Tops,BABY-BOYS      ,White,https://wtdm.s3-ap-southeast-1.amazonaws.com/03_Prod/Fox/SS20_FTP/3205160100-2.JPG
3205229400,,BABY-GIRL      ,Tops,BABY-GIRL      ,Off White,https://wtdm.s3-ap-southeast-1.amazonaws.com/03_Prod/Fox/SS20_FTP/3205229400-1.JPG
3205233800,,BABY-GIRL      ,Tops,BABY-GIRL      ,Pastel Pink,https://wtdm.s3-ap-southeast-1.amazonaws.com/03_Prod/Fox/SS20_FTP/3205233800-2.JPG
3205250100,,BABY-BOYS      ,Tops,BABY-BOYS      ,White,https://wtdm.s3-ap-southeast-1.amazonaws.com/03_Prod/Fox/SS20_FTP/3205250100-1.JPG
3205261000,,BABY-BOYS      ,Tops,BABY-BOYS      ,Navy,https://wtdm.s3-ap-southeast-1.amazonaws.com/03_Prod/Fox/SS20_FTP/3205261000-1.JPG
3205281100,,BABY-BOYS      ,Tops,BABY-BOYS      ,Petrol Blue,https://wtdm.s3-ap-southeast-1.amazonaws.com/03_Prod/Fox/SS20_FTP/320528-3.JPG
3205282499,,BABY-BOYS      ,Tops,BABY-BOYS      ,Stone Melange,https://wtdm.s3-ap-southeast-1.amazonaws.com/03_Prod/Fox/SS20_FTP/320528-4.JPG
3205289996,,BABY-BOYS      ,Tops,BABY-BOYS      ,Green,https://wtdm.s3-ap-southeast-1.amazonaws.com/03_Prod/Fox/SS20_FTP/320528-1.JPG
3205321000,,BABY-BOYS      ,Tops,BABY-BOYS      ,Navy,https://wtdm.s3-ap-southeast-1.amazonaws.com/03_Prod/Fox/SS20_FTP/3205321000-2.JPG
3205326700,,BABY-BOYS      ,Tops,BABY-BOYS      ,Light Yellow,https://wtdm.s3-ap-southeast-1.amazonaws.com/03_Prod/Fox/SS20_FTP/3205326700-1.JPG
3205333701,,BABY-GIRL      ,Tops,BABY-GIRL      ,Light Smoke Pink,https://wtdm.s3-ap-southeast-1.amazonaws.com/03_Prod/Fox/SS20_FTP/3205333701-1.JPG
3205335700,,BABY-GIRL      ,Tops,BABY-GIRL      ,Dark Grey,https://wtdm.s3-ap-southeast-1.amazonaws.com/03_Prod/Fox/SS20_FTP/3205335700-1.JPG
3205340100,,BABY-GIRL      ,Tops,BABY-GIRL      ,White,https://wtdm.s3-ap-southeast-1.amazonaws.com/03_Prod/Fox/SS20_FTP/3205340100-1.JPG
3205360100,,BABY-GIRL      ,Tops,BABY-GIRL      ,White,https://wtdm.s3-ap-southeast-1.amazonaws.com/03_Prod/Fox/SS20_FTP/3205360100-1.JPG
3205370900,,BABY-BOYS      ,Tops,BABY-BOYS      ,Royal Blue,https://wtdm.s3-ap-southeast-1.amazonaws.com/03_Prod/Fox/SS20_FTP/3205370900-1.JPG
3205376800,,BABY-BOYS      ,Tops,BABY-BOYS      ,Yellow,https://wtdm.s3-ap-southeast-1.amazonaws.com/03_Prod/Fox/SS20_FTP/3205376800-1.JPG
3205390100,,BABY-BOYS      ,Tops,BABY-BOYS      ,White,https://wtdm.s3-ap-southeast-1.amazonaws.com/03_Prod/Fox/SS20_FTP/3205390100-2.JPG
3205400100,,BABY-BOYS      ,Tops,BABY-BOYS      ,White,https://wtdm.s3-ap-southeast-1.amazonaws.com/03_Prod/Fox/SS20_FTP/320540-1.JPG
3205402499,,BABY-BOYS      ,Tops,BABY-BOYS      ,Stone Melange,https://wtdm.s3-ap-southeast-1.amazonaws.com/03_Prod/Fox/SS20_FTP/320540-5.JPG
3205400900,,BABY-BOYS      ,Tops,BABY-BOYS      ,Royal Blue,https://wtdm.s3-ap-southeast-1.amazonaws.com/03_Prod/Fox/SS20_FTP/320540-4.JPG
3205400700,,BABY-BOYS      ,Tops,BABY-BOYS      ,Dark Melange,https://wtdm.s3-ap-southeast-1.amazonaws.com/03_Prod/Fox/SS20_FTP/320540-3.JPG
3205400200,,BABY-BOYS      ,Tops,BABY-BOYS      ,Black,https://wtdm.s3-ap-southeast-1.amazonaws.com/03_Prod/Fox/SS20_FTP/320540-2.JPG
3205410500,,BABY-BOYS      ,Tops,BABY-BOYS      ,Grey Melange,https://wtdm.s3-ap-southeast-1.amazonaws.com/03_Prod/Fox/SS20_FTP/3205410500-1.JPG
3205417300,,BABY-BOYS      ,Tops,BABY-BOYS      ,Mustard,https://wtdm.s3-ap-southeast-1.amazonaws.com/03_Prod/Fox/SS20_FTP/3205417300-1.JPG
3205420700,,BABY-BOYS      ,Tops,BABY-BOYS      ,Dark Melange,https://wtdm.s3-ap-southeast-1.amazonaws.com/03_Prod/Fox/SS20_FTP/3205420700-1.JPG
3205429400,,BABY-BOYS      ,Tops,BABY-BOYS      ,Off White,https://wtdm.s3-ap-southeast-1.amazonaws.com/03_Prod/Fox/SS20_FTP/3205429400-1.JPG
3205440500,,BABY-GIRL      ,Tops,BABY-GIRL      ,Grey Melange,https://wtdm.s3-ap-southeast-1.amazonaws.com/03_Prod/Fox/SS20_FTP/3205440500-1.JPG
3205444399,,BABY-GIRL      ,Tops,BABY-GIRL      ,Light Purple,https://wtdm.s3-ap-southeast-1.amazonaws.com/03_Prod/Fox/SS20_FTP/3205444399-1.JPG
3205443800,,BABY-GIRL      ,Tops,BABY-GIRL      ,Pastel Pink,https://wtdm.s3-ap-southeast-1.amazonaws.com/03_Prod/Fox/SS20_FTP/3205443800-1.JPG
3205442599,,BABY-GIRL      ,Tops,BABY-GIRL      ,Light Fuchsia,https://wtdm.s3-ap-southeast-1.amazonaws.com/03_Prod/Fox/SS20_FTP/3205442599-1.JPG
3205441000,,BABY-GIRL      ,Tops,BABY-GIRL      ,Navy,https://wtdm.s3-ap-southeast-1.amazonaws.com/03_Prod/Fox/SS20_FTP/3205441000-1.JPG
3205452599,,BABY-GIRL      ,Tops,BABY-GIRL      ,Light Fuchsia,https://wtdm.s3-ap-southeast-1.amazonaws.com/03_Prod/Fox/SS20_FTP/3205452499-1.JPG
3205456800,,BABY-GIRL      ,Tops,BABY-GIRL      ,Yellow,https://wtdm.s3-ap-southeast-1.amazonaws.com/03_Prod/Fox/SS20_FTP/3205456800-2.JPG
3205469400,,BABY-GIRL      ,Tops,BABY-GIRL      ,Off White,https://wtdm.s3-ap-southeast-1.amazonaws.com/03_Prod/Fox/SS20_FTP/3205469400-2.JPG
3205470100,,BABY-BOYS      ,Tops,BABY-BOYS      ,White,https://wtdm.s3-ap-southeast-1.amazonaws.com/03_Prod/Fox/SS20_FTP/32054701-1.JPG
3205489400,,BABY-BOYS      ,Tops,BABY-BOYS      ,Off White,https://wtdm.s3-ap-southeast-1.amazonaws.com/03_Prod/Fox/SS20_FTP/320548-1.JPG
3205645200,,BABY-BOYS      ,Tops,BABY-BOYS      ,Red,https://wtdm.s3-ap-southeast-1.amazonaws.com/03_Prod/Fox/SS20_FTP/3205645200-2.JPG
3205646800,,BABY-BOYS      ,Tops,BABY-BOYS      ,Yellow,https://wtdm.s3-ap-southeast-1.amazonaws.com/03_Prod/Fox/SS20_FTP/3205646800-1.JPG
3279961000,,BABY-BOYS      ,Tops,BABY-BOYS      ,Navy,https://wtdm.s3-ap-southeast-1.amazonaws.com/03_Prod/Fox/SS20_FTP/3279961000-1.JPG
3279971800,,BABY-BOYS      ,Tops,BABY-BOYS      ,Light Green,https://wtdm.s3-ap-southeast-1.amazonaws.com/03_Prod/Fox/SS20_FTP/3279971800-1.JPG
3280150100,,BOYS           ,Tops,BOYS           ,White,https://wtdm.s3-ap-southeast-1.amazonaws.com/03_Prod/Fox/SS20_FTP/328015-2.JPG
3280151085,,BOYS           ,Tops,BOYS           ,Dark Navy,https://wtdm.s3-ap-southeast-1.amazonaws.com/03_Prod/Fox/SS20_FTP/328015-3.JPG
3280150900,,BOYS           ,Tops,BOYS           ,Royal Blue,https://wtdm.s3-ap-southeast-1.amazonaws.com/03_Prod/Fox/SS20_FTP/328015-1.JPG
3280150200,,BOYS           ,Tops,BOYS           ,Black,https://wtdm.s3-ap-southeast-1.amazonaws.com/03_Prod/Fox/SS20_FTP/328015-5.JPG
3280165999,,BOYS           ,Tops,BOYS           ,Ice Grey,https://wtdm.s3-ap-southeast-1.amazonaws.com/03_Prod/Fox/SS20_FTP/328016-1.JPG
3280170100,,BOYS           ,Tops,BOYS           ,White,https://wtdm.s3-ap-southeast-1.amazonaws.com/03_Prod/Fox/SS20_FTP/328017-4.JPG
3280170200,,BOYS           ,Tops,BOYS           ,Black,https://wtdm.s3-ap-southeast-1.amazonaws.com/03_Prod/Fox/SS20_FTP/328017-6.JPG
3280170900,,BOYS           ,Tops,BOYS           ,Royal Blue,https://wtdm.s3-ap-southeast-1.amazonaws.com/03_Prod/Fox/SS20_FTP/328017-2.JPG
3280171085,,BOYS           ,Tops,BOYS           ,Dark Navy,https://wtdm.s3-ap-southeast-1.amazonaws.com/03_Prod/Fox/SS20_FTP/328017-1.JPG
3280175999,,BOYS           ,Tops,BOYS           ,Ice Grey,https://wtdm.s3-ap-southeast-1.amazonaws.com/03_Prod/Fox/SS20_FTP/328017-11.JPG
3280177400,,BOYS           ,Tops,BOYS           ,Light Turquoise,https://wtdm.s3-ap-southeast-1.amazonaws.com/03_Prod/Fox/SS20_FTP/328017-10.JPG
3280180100,,BOYS           ,Tops,BOYS           ,White,https://wtdm.s3-ap-southeast-1.amazonaws.com/03_Prod/Fox/SS20_FTP/328018-5.JPG
3280181085,,BOYS           ,Tops,BOYS           ,Dark Navy,https://wtdm.s3-ap-southeast-1.amazonaws.com/03_Prod/Fox/SS20_FTP/328018-1.JPG
3280187400,,BOYS           ,Tops,BOYS           ,Light Turquoise,https://wtdm.s3-ap-southeast-1.amazonaws.com/03_Prod/Fox/SS20_FTP/328018-4.JPG
3280190100,,BOYS           ,Tops,BOYS           ,White,https://wtdm.s3-ap-southeast-1.amazonaws.com/03_Prod/Fox/SS20_FTP/3280190100-1.JPG
3280200200,,BOYS           ,Tops,BOYS           ,Black,https://wtdm.s3-ap-southeast-1.amazonaws.com/03_Prod/Fox/SS20_FTP/3280200200-1.JPG
3280210900,,BOYS           ,Tops,BOYS           ,Royal Blue,https://wtdm.s3-ap-southeast-1.amazonaws.com/03_Prod/Fox/SS20_FTP/3280210900-2.JPG
3280223000,,BOYS           ,Tops,BOYS           ,Lime Green,https://wtdm.s3-ap-southeast-1.amazonaws.com/03_Prod/Fox/SS20_FTP/3280223000-1.JPG
3280230100,,BOYS           ,Tops,BOYS           ,White,https://wtdm.s3-ap-southeast-1.amazonaws.com/03_Prod/Fox/SS20_FTP/3280230100-2.JPG
3280255999,,BOYS           ,Tops,BOYS           ,Ice Grey,https://wtdm.s3-ap-southeast-1.amazonaws.com/03_Prod/Fox/SS20_FTP/3280255999-1.JPG
3280260900,,BOYS           ,Tops,BOYS           ,Royal Blue,https://wtdm.s3-ap-southeast-1.amazonaws.com/03_Prod/Fox/SS20_FTP/328026-3.JPG
3280280200,,BOYS           ,Tops,BOYS           ,Black,https://wtdm.s3-ap-southeast-1.amazonaws.com/03_Prod/Fox/SS20_FTP/3280280200-1.JPG
3280290100,,BOYS           ,Tops,BOYS           ,White,https://wtdm.s3-ap-southeast-1.amazonaws.com/03_Prod/Fox/SS20_FTP/328029-1.JPG
3280306800,,BOYS           ,Tops,BOYS           ,Yellow,https://wtdm.s3-ap-southeast-1.amazonaws.com/03_Prod/Fox/SS20_FTP/328030-1.JPG
3280318600,,BOYS           ,Tops,BOYS           ,Light Red,https://wtdm.s3-ap-southeast-1.amazonaws.com/03_Prod/Fox/SS20_FTP/328031-1.JPG
3280320200,,BOYS           ,Tops,BOYS           ,Black,https://wtdm.s3-ap-southeast-1.amazonaws.com/03_Prod/Fox/SS20_FTP/328032-1.JPG
3280337400,,BOYS           ,Tops,BOYS           ,Light Turquoise,https://wtdm.s3-ap-southeast-1.amazonaws.com/03_Prod/Fox/SS20_FTP/328033-1.JPG
3280340100,,BOYS           ,Tops,BOYS           ,White,https://wtdm.s3-ap-southeast-1.amazonaws.com/03_Prod/Fox/SS20_FTP/328034-1.JPG
3280351085,,BOYS           ,Tops,BOYS           ,Dark Navy,https://wtdm.s3-ap-southeast-1.amazonaws.com/03_Prod/Fox/SS20_FTP/328035-1.JPG
3280360100,,BOYS           ,Tops,BOYS           ,White,https://wtdm.s3-ap-southeast-1.amazonaws.com/03_Prod/Fox/SS20_FTP/328036-1.JPG
3280370200,,BOYS           ,Tops,BOYS           ,Black,https://wtdm.s3-ap-southeast-1.amazonaws.com/03_Prod/Fox/SS20_FTP/328037-1.JPG
3280395999,,BOYS           ,Tops,BOYS           ,Ice Grey,https://wtdm.s3-ap-southeast-1.amazonaws.com/03_Prod/Fox/SS20_FTP/328039-2.JPG
3280411100,,BOYS           ,Tops,BOYS           ,Petrol Blue,https://wtdm.s3-ap-southeast-1.amazonaws.com/03_Prod/Fox/SS20_FTP/328041-1.JPG
3280426800,,BOYS           ,Tops,BOYS           ,Yellow,https://wtdm.s3-ap-southeast-1.amazonaws.com/03_Prod/Fox/SS20_FTP/328042-1.JPG
3280430700,,BOYS           ,Tops,BOYS           ,Dark Melange,https://wtdm.s3-ap-southeast-1.amazonaws.com/03_Prod/Fox/SS20_FTP/328043-2.JPG
3280536700,,BOYS           ,Tops,BOYS           ,Light Yellow,https://wtdm.s3-ap-southeast-1.amazonaws.com/03_Prod/Fox/SS20_FTP/32805367-1.JPG
3280545999,,BOYS           ,Tops,BOYS           ,Ice Grey,https://wtdm.s3-ap-southeast-1.amazonaws.com/03_Prod/Fox/SS20_FTP/3280545999-1.JPG
3280565800,,BOYS           ,Tops,BOYS           ,Grey,https://wtdm.s3-ap-southeast-1.amazonaws.com/03_Prod/Fox/SS20_FTP/3280565800-1.JPG
3280599400,,BOYS           ,Tops,BOYS           ,Off White,https://wtdm.s3-ap-southeast-1.amazonaws.com/03_Prod/Fox/SS20_FTP/3280599400-1.JPG
3280601000,,BOYS           ,Tops,BOYS           ,Navy,https://wtdm.s3-ap-southeast-1.amazonaws.com/03_Prod/Fox/SS20_FTP/3280601000-2.JPG
3280632600,,BOYS           ,Tops,BOYS           ,Kotev Gree,https://wtdm.s3-ap-southeast-1.amazonaws.com/03_Prod/Fox/SS20_FTP/3280632600-1.JPG
3280650500,,BOYS           ,Tops,BOYS           ,Grey Melange,https://wtdm.s3-ap-southeast-1.amazonaws.com/03_Prod/Fox/SS20_FTP/328065-1.JPG
3280660200,,BOYS           ,Tops,BOYS           ,Black,https://wtdm.s3-ap-southeast-1.amazonaws.com/03_Prod/Fox/SS20_FTP/328066-1.JPG
3280671000,,BOYS           ,Tops,BOYS           ,Navy,https://wtdm.s3-ap-southeast-1.amazonaws.com/03_Prod/Fox/SS20_FTP/328067-2.JPG
3280690100,,BOYS           ,Tops,BOYS           ,White,https://wtdm.s3-ap-southeast-1.amazonaws.com/03_Prod/Fox/SS20_FTP/3280690100-1.JPG
3280705700,,BOYS           ,Tops,BOYS           ,Dark Grey,https://wtdm.s3-ap-southeast-1.amazonaws.com/03_Prod/Fox/SS20_FTP/3280705700-2.JPG
3280720100,,BOYS           ,Tops,BOYS           ,White,https://wtdm.s3-ap-southeast-1.amazonaws.com/03_Prod/Fox/SS20_FTP/328072-1.JPG
